CTFT id;Family;Species;Specific gravity;Country;Sub-continent;Herbarium occurrence
21886;BURSERACEAE;Dacryodes sp;;Equateur;Amerique du Sud;1
21887;MELIACEAE;Guarea guidonia (L.) Sleumer;0.63;Equateur;Amerique du Sud;1
21888;BIGNONIACEAE;Jacaranda copaia (Aubl.) D.Don;0.37;Equateur;Amerique du Sud;1
21889;MELIACEAE;Cedrela odorata L.;0.3;Equateur;Amerique du Sud;1
21890;URTICACEAE;Pourouma guianensis ssp venezuelensis (Cuatr.) C.C.Berg & Heurden;0.33;Equateur;Amerique du Sud;1
21891;MIMOSACEAE;Inga sp;;Equateur;Amerique du Sud;1
21892;ANNONACEAE;Guatteria sp;0.62;Equateur;Amerique du Sud;1
21893;MORACEAE;Pseudolmedia laevigata Trec.;0.78;Equateur;Amerique du Sud;1
21894;LAURACEAE;Nectandra sp;0.49;Equateur;Amerique du Sud;1
21895;FABACEAE;Dussia discolor (Benth.) Amshoff;0.77;Equateur;Amerique du Sud;1
21896;LAURACEAE;Nectandra sp;0.51;Equateur;Amerique du Sud;1
21897;CLUSIACEAE;Symphonia globulifera L.f.;0.68;Equateur;Amerique du Sud;1
21898;MORACEAE;Batocarpus orinocensis H.Karst.;0.62;Equateur;Amerique du Sud;1
21899;BURSERACEAE;Dacryodes peruviana (Loes.) H.J.Lam;0.62;Equateur;Amerique du Sud;1
21900;MIMOSACEAE;Inga sp;;Equateur;Amerique du Sud;1
21901;CHRYSOBALANACEAE;Licania sp;;Equateur;Amerique du Sud;1
21902;LECYTHIDACEAE;Gustavia hexapetala (Aubl.) Smith;0.73;Equateur;Amerique du Sud;1
21903;MALVACEAE;Apeiba membranacea Spruce ex Benth.;0.36;Equateur;Amerique du Sud;1
21904;MALVACEAE;Sterculia apetala (Jacq.) H.Karst.;0.59;Equateur;Amerique du Sud;1
21905;SALICACEAE;Hasseltia floribunda Kunth;0.65;Equateur;Amerique du Sud;1
21906;ARALIACEAE;Schefflera morototoni (Aubl.) Maguire Steyerm. & Frodin;0.38;Equateur;Amerique du Sud;1
21907;LECYTHIDACEAE;Eschweilera andina (Rusby) Macbr.;0.88;Equateur;Amerique du Sud;1
21908;MELIACEAE;Trichilia solitudinis Harms;0.8;Equateur;Amerique du Sud;1
21909;OLACACEAE;Minquartia guianensis Aubl.;;Equateur;Amerique du Sud;1
21910;RUBIACEAE;Simira longifolia (Willd.) Bremek.;0.66;Equateur;Amerique du Sud;1
21911;MORACEAE;Perebea xanthochyma H.Karst.;0.7;Equateur;Amerique du Sud;1
21912;SAPOTACEAE;Pouteria buenaventurensis (Aubrev.) Pilz.;0.71;Equateur;Amerique du Sud;1
21913;BURSERACEAE;Protium tenuifolium (Engl.) Engl.;0.56;Equateur;Amerique du Sud;1
21914;SABIACEAE;Meliosma sp;0.55;Equateur;Amerique du Sud;1
21915;SAPOTACEAE;Pouteria baehniana Monach.;0.65;Equateur;Amerique du Sud;1
21916;MIMOSACEAE;Inga sp;;Equateur;Amerique du Sud;1
21917;EUPHORBIACEAE;Sapium stylare Müll.Arg.;0.57;Equateur;Amerique du Sud;1
21918;MORACEAE;Perebea rubra (Trecul) C.C.Berg;0.69;Equateur;Amerique du Sud;1
21919;MYRISTICACEAE;Otoba sp;;Equateur;Amerique du Sud;1
21920;MORACEAE;Pseudolmedia sp;0.72;Equateur;Amerique du Sud;1
21921;RUBIACEAE;Capirona decorticans Spruce;0.69;Equateur;Amerique du Sud;1
21922;LAURACEAE;Nectandra sp;0.47;Equateur;Amerique du Sud;1
21923;RUBIACEAE;Warszewiczia cordata Spruce ex K.Schum.;0.62;Equateur;Amerique du Sud;1
21924;LAURACEAE;Nectandra sp;;Equateur;Amerique du Sud;1
21925;LAMIACEAE;Vitex orinocensis Kunth var. multiflora (Miq.) Huber;0.65;Equateur;Amerique du Sud;1
21926;ELAEOCARPACEAE;Sloanea rufa Planch. ex Benth.;1;Equateur;Amerique du Sud;1
21927;FABACEAE;Dalbergia sp;;Equateur;Amerique du Sud;1
21928;CANNABACEAE;Celtis sp;0.9;Equateur;Amerique du Sud;1
21929;BURSERACEAE;Dacryodes sp;;Equateur;Amerique du Sud;1
21930;RHIZOPHORACEAE;Sterigmapetalum sp;0.83;Equateur;Amerique du Sud;1
21931;EUPHORBIACEAE;Joannesia sp;0.56;Equateur;Amerique du Sud;1
21932;EBENACEAE;Diospyros dichroa Sandwith;0.65;Equateur;Amerique du Sud;1
21933;VIOLACEAE;Leonia crassa L.B.Smith & A.Fernandez;0.67;Equateur;Amerique du Sud;1
21934;FABACEAE;Dalbergia sp;0.8;Equateur;Amerique du Sud;1
21935;MALVACEAE;Eriotheca sp;0.49;Equateur;Amerique du Sud;1
21936;MAGNOLIACEAE;Magnolia sp;0.63;Equateur;Amerique du Sud;1
21937;CAESALPINIACEAE;Tachigali chrysophylla (Poepp.) Zaruch. & Herend.;0.41;Equateur;Amerique du Sud;1
21938;DICHAPETALACEAE;Tapura acreana (Ule) Rizz.;0.77;Equateur;Amerique du Sud;1
21939;HYPERICACEAE;Vismia guianensis (Aubl.) Pers.;0.49;Equateur;Amerique du Sud;1
21940;LECYTHIDACEAE;Gustavia hexapetala (Aubl.) Smith;0.8;Equateur;Amerique du Sud;1
21941;CHRYSOBALANACEAE;Licania hypoleuca Benth.;1.02;Equateur;Amerique du Sud;1
21942;CHRYSOBALANACEAE;Licania hypoleuca Benth.;1.07;Equateur;Amerique du Sud;1
21943;BIGNONIACEAE;Handroanthus sp;1.11;Equateur;Amerique du Sud;1
21944;CHRYSOBALANACEAE;Licania sp;;Equateur;Amerique du Sud;1
21945;MELASTOMATACEAE;Mouriri nigra (DC.) Morley;1.04;Equateur;Amerique du Sud;1
21946;LECYTHIDACEAE;Gustavia macarenensis Philipson;0.81;Equateur;Amerique du Sud;1
21947;LECYTHIDACEAE;Lecythis zabucajo Aubl.;0.87;Equateur;Amerique du Sud;1
21948;VIOLACEAE;Leonia glycycarpa Ruiz & Pav.;0.68;Equateur;Amerique du Sud;1
21949;BURSERACEAE;Protium tenuifolium (Engl.) Engl.;0.68;Equateur;Amerique du Sud;1
21950;BURSERACEAE;Protium sp;;Equateur;Amerique du Sud;1
21951;APOCYNACEAE;Lacmellea speciosa Woodson;0.69;Equateur;Amerique du Sud;1
21952;LECYTHIDACEAE;Grias neuberthii Macbr.;0.74;Equateur;Amerique du Sud;1
21953;ANACARDIACEAE;Tapirira sp;;Equateur;Amerique du Sud;1
21954;MORACEAE;Batocarpus orinocensis H.Karst.;0.67;Equateur;Amerique du Sud;1
21955;CAESALPINIACEAE;Hymenaea oblongifolia Huber var. palustris Lee & Lang;0.85;Equateur;Amerique du Sud;1
21956;MYRISTICACEAE;Osteophloeum platyspermum Warb.;0.52;Equateur;Amerique du Sud;1
21957;LAURACEAE;Nectandra sp;;Equateur;Amerique du Sud;1
21958;ANNONACEAE;Xylopia aromatica Mart.;0.65;Equateur;Amerique du Sud;1
21959;BURSERACEAE;Protium tenuifolium (Engl.) Engl.;0.71;Equateur;Amerique du Sud;1
21960;APOCYNACEAE;Aspidosperma sp;1.09;Equateur;Amerique du Sud;1
21961;RUBIACEAE;Simira tinctoria Aubl.;0.97;Equateur;Amerique du Sud;1
21962;MORACEAE;Brosimum rubescens Taub.;0.88;Equateur;Amerique du Sud;1
21963;CAESALPINIACEAE;Bauhinia sp;;Equateur;Amerique du Sud;1
21964;BURSERACEAE;Protium sp;;Equateur;Amerique du Sud;1
21965;MYRISTICACEAE;Virola surinamensis (Rol. ex Rottb.) Warb.;;Equateur;Amerique du Sud;1
21966;FABACEAE;Diplotropis purpurea (Rich.) Amshoff;0.85;Equateur;Amerique du Sud;1
21967;SAPOTACEAE;Chrysophyllum argenteum Jacq. Ssp. ferrugineum T.D.Penn.;1.01;Equateur;Amerique du Sud;1
21968;MYRISTICACEAE;Osteophloeum platyspermum Warb.;0.48;Equateur;Amerique du Sud;1
21969;RUBIACEAE;Duroia hirsuta (Poepp) K.Schum.;0.81;Equateur;Amerique du Sud;1
21970;ARECACEAE;Iriartea deltoidea Ruiz & Pav.;;Equateur;Amerique du Sud;1
21971;MYRISTICACEAE;Virola surinamensis (Rol. ex Rottb.) Warb.;0.52;Equateur;Amerique du Sud;1
21972;MYRISTICACEAE;Virola sp;0.62;Equateur;Amerique du Sud;1
21973;URTICACEAE;Coussapoa parviceps Standl.;0.66;Equateur;Amerique du Sud;1
21974;ANNONACEAE;Unonopsis spectabilis Diels;0.62;Equateur;Amerique du Sud;1
21975;VIOLACEAE;Leonia crassa L.B.Smith & A.Fernandez;0.63;Equateur;Amerique du Sud;1
21976;MELIACEAE;Guarea guidonia (L.) Sleumer;0.82;Equateur;Amerique du Sud;1
21977;CHRYSOBALANACEAE;Licania sp;;Equateur;Amerique du Sud;1
21978;MORACEAE;Perebea guianensis Aubl. ssp. hirsuta C.C.Berg;0.58;Equateur;Amerique du Sud;1
21979;NYCTAGINACEAE;Neea sp;;Equateur;Amerique du Sud;1
21980;RUBIACEAE;Capirona sp;;Equateur;Amerique du Sud;1
21981;LAURACEAE;Nectandra sp;;Equateur;Amerique du Sud;1
21982;BIXACEAE;Bixa arborea Huber;0.31;Equateur;Amerique du Sud;1
21983;MIMOSACEAE;Cedrelinga cateniformis Ducke;0.42;Equateur;Amerique du Sud;1
21984;SAPOTACEAE;Micropholis venulosa (Mart. & Eichler ex Miq.) Pierre;0.85;Equateur;Amerique du Sud;1
21985;OLACACEAE;Minquartia guianensis Aubl.;0.92;Equateur;Amerique du Sud;1
21986;SALICACEAE;Tetrathylacium macrophyllum Poepp.;0.72;Equateur;Amerique du Sud;1
21987;MORACEAE;Ficus crassiuscula Warb. ex Standl.;0.2;Equateur;Amerique du Sud;1
21988;SALICACEAE;Casearia sp;0.76;Equateur;Amerique du Sud;1
21989;MELIACEAE;Cabralea cangerana Mart.;0.69;Equateur;Amerique du Sud;1
21990;CANNABACEAE;Celtis schippii Standl.;0.73;Equateur;Amerique du Sud;1
21991;ANNONACEAE;Xylopia sp;0.93;Equateur;Amerique du Sud;1
21992;EBENACEAE;Diospyros dichroa Sandwith;0.58;Equateur;Amerique du Sud;1
21993;URTICACEAE;Pourouma sp;0.33;Equateur;Amerique du Sud;1
21994;MELASTOMATACEAE;Bellucia pentamera Naudin;0.54;Equateur;Amerique du Sud;1
21995;OCHNACEAE;Cespedesia spathulata (Ruiz & Pav.) Planch.;0.71;Equateur;Amerique du Sud;1
21996;MALVACEAE;Ceiba pentandra (L.) Gaertn.;0.29;Equateur;Amerique du Sud;1
21997;MELASTOMATACEAE;Mouriri grandiflora DC.;0.99;Equateur;Amerique du Sud;1
21998;MORACEAE;Brosimum utile (Kunth) Oken ex Presl,;0.69;Equateur;Amerique du Sud;1
21999;MELIACEAE;Guarea pubescens (Rich.) A.Juss.;0.86;Equateur;Amerique du Sud;1
22000;CALOPHYLLACEAE;Marila sp;0.83;Equateur;Amerique du Sud;1
22001;MIMOSACEAE;Pithecellobium sp;0.43;Equateur;Amerique du Sud;1
22002;SAPINDACEAE;Cupania americana L.;0.81;Equateur;Amerique du Sud;1
22003;PHYLLANTHACEAE;Hieronyma sp;;Equateur;Amerique du Sud;1
22004;PRIMULACEAE;Rapanea sp;0.71;Equateur;Amerique du Sud;1
22005;LAURACEAE;Beilschmiedia sp;0.61;Equateur;Amerique du Sud;1
22006;EUPHORBIACEAE;Aparisthmium cordatum (A.Juss.) Baill.;0.65;Equateur;Amerique du Sud;1
22007;LAURACEAE;Nectandra sp;0.5;Equateur;Amerique du Sud;1
22008;MIMOSACEAE;MIM indéterminé;;Equateur;Amerique du Sud;1
22009;MIMOSACEAE;Acacia sp;;Equateur;Amerique du Sud;1
22010;EUPHORBIACEAE;Croton mutisianus Kunth;0.45;Equateur;Amerique du Sud;1
22011;CLUSIACEAE;Tovomita macrophylla (Poepp.) Walp.;1.04;Equateur;Amerique du Sud;1
22012;CHRYSOBALANACEAE;Couepia sp;;Equateur;Amerique du Sud;1
22013;ANNONACEAE;ANO indéterminé;;Equateur;Amerique du Sud;1
22014;URTICACEAE;Cecropia sp;0.3;Equateur;Amerique du Sud;1
22015;ANACARDIACEAE;Tapirira sp;;Equateur;Amerique du Sud;1
22016;CHRYSOBALANACEAE;Licania sp;0.67;Equateur;Amerique du Sud;1
22017;SAPOTACEAE;Micropholis venulosa (Mart. & Eichler ex Miq.) Pierre;0.72;Equateur;Amerique du Sud;1
22018;MIMOSACEAE;Inga sp;0.68;Equateur;Amerique du Sud;1
22019;ELAEOCARPACEAE;Sloanea sp;;Equateur;Amerique du Sud;1
22020;CHRYSOBALANACEAE;Licania sp;;Equateur;Amerique du Sud;1
22021;CALOPHYLLACEAE;Calophyllum brasiliense Cambess.;0.65;Equateur;Amerique du Sud;1
22022;LAURACEAE;Ocotea sp;0.72;Equateur;Amerique du Sud;1
22023;MYRISTICACEAE;Otoba sp;;Equateur;Amerique du Sud;1
22024;LAURACEAE;Nectandra sp;;Equateur;Amerique du Sud;1
22025;MYRISTICACEAE;Iryanthera juruensis Warb.;0.72;Equateur;Amerique du Sud;1
22026;MORACEAE;Perebea guianensis Aubl. ssp. hirsuta C.C.Berg;0.63;Equateur;Amerique du Sud;1
22027;CLUSIACEAE;Chrysochlamys weberbaueri Engl.;0.54;Equateur;Amerique du Sud;1
22028;APOCYNACEAE;Aspidosperma album (Vahl) Benoist ex Pichon;1.12;Equateur;Amerique du Sud;1
22029;LAURACEAE;Licaria sp;0.75;Equateur;Amerique du Sud;1
22030;MORACEAE;Helicostylis scabra (J.F.Macbr.) C.C.Berg;0.78;Equateur;Amerique du Sud;1
22031;LAURACEAE;Ocotea sp;0.66;Equateur;Amerique du Sud;1
22032;CLUSIACEAE;Tovomita sp;1;Equateur;Amerique du Sud;1
22033;MALVACEAE;Quararibea sp;0.8;Equateur;Amerique du Sud;1
22034;MIMOSACEAE;Inga sp;;Equateur;Amerique du Sud;1
22035;RHIZOPHORACEAE;Sterigmapetalum sp;1;Equateur;Amerique du Sud;1
22036;ANNONACEAE;Xylopia parviflora Spruce;0.81;Equateur;Amerique du Sud;1
22037;MORACEAE;Clarisia racemosa Ruiz & Pav.;0.55;Equateur;Amerique du Sud;1
22038;MIMOSACEAE;Parkia multijuga Benth.;0.41;Equateur;Amerique du Sud;1
22039;SAPINDACEAE;Allophylus peruvianus Radlk.;0.31;Equateur;Amerique du Sud;1
22040;URTICACEAE;Cecropia sciadophylla Mart.;0.34;Equateur;Amerique du Sud;1
22041;MELIACEAE;Guarea macrophylla Vahl;0.6;Equateur;Amerique du Sud;1
22042;FABACEAE;Erythrina edulis Triana ex Micheli;0.22;Equateur;Amerique du Sud;1
22043;PUTRANJIVACEAE;Drypetes sp;0.86;Equateur;Amerique du Sud;1
22044;LAURACEAE;Nectandra sp;;Equateur;Amerique du Sud;1
22045;LAURACEAE;LAU indéterminé;0.53;Equateur;Amerique du Sud;1
22046;LAURACEAE;Nectandra sp;;Equateur;Amerique du Sud;1
22047;MORACEAE;Batocarpus amazonicus (Ducke) Fosberg;0.66;Equateur;Amerique du Sud;1
22048;LAURACEAE;Ocotea sp;0.6;Equateur;Amerique du Sud;1
22049;CAESALPINIACEAE;Tachigali sp;0.49;Equateur;Amerique du Sud;1
22050;LAURACEAE;Nectandra sp;0.42;Equateur;Amerique du Sud;1
22051;SAPOTACEAE;Pouteria baehniana Monach.;0.62;Equateur;Amerique du Sud;1
22052;MALVACEAE;Cavanillesia sp;0.19;Equateur;Amerique du Sud;1
22053;RUTACEAE;Zanthoxylum sp;;Equateur;Amerique du Sud;1
22054;ANNONACEAE;Unonopsis sp;0.6;Equateur;Amerique du Sud;1
22055;APOCYNACEAE;Himatanthus sucuuba (Spruce ex Müll.Arg.) Woodson;0.55;Equateur;Amerique du Sud;1
22056;SOLANACEAE;Solanum sp;0.4;Equateur;Amerique du Sud;1
22057;MELASTOMATACEAE;Miconia elata (Sw.) DC.;0.6;Equateur;Amerique du Sud;1
22058;MALVACEAE;Huberodendron swietenioides (Gleason) Ducke;0.67;Equateur;Amerique du Sud;1
22059;OLACACEAE;Heisteria spruceana Engl.;0.88;Equateur;Amerique du Sud;1
22060;POLYGONACEAE;Triplaris weigeltiana (Reichb.) Kuntze;0.7;Equateur;Amerique du Sud;1
22061;CARICACEAE;Jacaratia digitata Solms;;Equateur;Amerique du Sud;1
22062;APOCYNACEAE;Aspidosperma megalocarpon MÜll.Arg.;0.91;Equateur;Amerique du Sud;1
22063;MIMOSACEAE;Inga sp;;Equateur;Amerique du Sud;1
22064;MALVACEAE;Heliocarpus americanus L.;0.17;Equateur;Amerique du Sud;1
22065;POLYGONACEAE;Triplaris weigeltiana (Reichb.) Kuntze;0.49;Equateur;Amerique du Sud;1
22066;ANACARDIACEAE;Tapirira guianensis Aubl.;0.52;Equateur;Amerique du Sud;1
22067;ANNONACEAE;ANO indéterminé;;Equateur;Amerique du Sud;1
22068;EUPHORBIACEAE;Mabea subsessilis Pax & K.Hoffm.;0.65;Equateur;Amerique du Sud;1
22069;APOCYNACEAE;Himatanthus sucuuba (Spruce ex Müll.Arg.) Woodson;;Equateur;Amerique du Sud;1
22070;MALVACEAE;Ochroma pyramidale (Cav. ex Lam.) Urb.;0.22;Equateur;Amerique du Sud;1
22071;LECYTHIDACEAE;Gustavia sp;0.8;Equateur;Amerique du Sud;1
22072;ASTERACEAE;Pollalesta discolor (Kunth) Aristeg.;0.57;Equateur;Amerique du Sud;1
22073;MIMOSACEAE;Inga sp;0.58;Equateur;Amerique du Sud;1
22074;EUPHORBIACEAE;Hura crepitans L.;0.52;Equateur;Amerique du Sud;1
22075;EUPHORBIACEAE;Caryodendron  amazonicum Ducke;0.67;Equateur;Amerique du Sud;1
22076;AQUIFOLIACEAE;Ilex sp;0.75;Equateur;Amerique du Sud;1
22077;MIMOSACEAE;Inga sp;0.93;Equateur;Amerique du Sud;1
22078;ARALIACEAE;Dendropanax macropodus Harms.;0.45;Equateur;Amerique du Sud;1
22079;MIMOSACEAE;Inga sp;0.64;Equateur;Amerique du Sud;1
22080;LAURACEAE;Nectandra reticulata (Ruiz & Pav.) Mez;;Equateur;Amerique du Sud;1
22081;PHYLLANTHACEAE;Hieronyma alchorneoides Allemao;0.58;Equateur;Amerique du Sud;1
22082;URTICACEAE;Cecropia sp;0.42;Equateur;Amerique du Sud;1
22083;CLUSIACEAE;Tovomita weddelliana Planch. & Triana;0.63;Equateur;Amerique du Sud;1
22084;MIMOSACEAE;Inga sp;;Equateur;Amerique du Sud;1
22085;RUBIACEAE;Simira longifolia (Willd.) Bremek.;0.64;Equateur;Amerique du Sud;1
22086;RUTACEAE;Zanthoxylum sp;1;Equateur;Amerique du Sud;1
22087;MYRTACEAE;Eugenia sp;0.81;Equateur;Amerique du Sud;1
22088;RUBIACEAE;RUB indéterminé;;Equateur;Amerique du Sud;1
22089;RUBIACEAE;Psychotria sp;0.67;Equateur;Amerique du Sud;1
22090;PHYLLANTHACEAE;Hieronyma sp;0.66;Equateur;Amerique du Sud;1
22091;MELIACEAE;Cabralea cangerana Mart.;0.61;Equateur;Amerique du Sud;1
22092;CAESALPINIACEAE;Hymenaea oblongifolia Huber;0.85;Equateur;Amerique du Sud;1
22093;MIMOSACEAE;Stryphnodendron sp;0.4;Equateur;Amerique du Sud;1
22094;MORACEAE;Ficus insipida Willd.;0.4;Equateur;Amerique du Sud;1
22095;CAESALPINIACEAE;Bauhinia tarapotensis Benth.;0.74;Equateur;Amerique du Sud;1
22096;MELIACEAE;Guarea guidonia (L.) Sleumer;0.52;Equateur;Amerique du Sud;1
22097;URTICACEAE;Pourouma cecropiifolia Mart.;0.46;Equateur;Amerique du Sud;1
22098;INCONNUE;Famille inconnue;;Equateur;Amerique du Sud;1
22099;OPILIACEAE;Agonandra sp;0.87;Equateur;Amerique du Sud;1
22100;CANNABACEAE;Celtis schippii Standl.;0.61;Equateur;Amerique du Sud;1
22101;LECYTHIDACEAE;Couroupita guianensis Aubl.;0.49;Equateur;Amerique du Sud;1
22102;BIXACEAE;Bixa arborea Huber;0.3;Equateur;Amerique du Sud;1
22103;MALVACEAE;Bombacopsis sp;0.59;Equateur;Amerique du Sud;1
22104;ANNONACEAE;Rollinia mucosa (Jacq.) Baill.;0.32;Equateur;Amerique du Sud;0
22105;MALVACEAE;Apeiba intermedia Uittien;0.27;Equateur;Amerique du Sud;1
22106;LAMIACEAE;Vitex orinocensis Kunth;;Equateur;Amerique du Sud;1
22107;CAESALPINIACEAE;Swartzia arborescens (Aubl.) Pittier;0.99;Equateur;Amerique du Sud;1
22108;PHYTOLACCACEAE;Gallesia integrifolia (Spreng.) Harms;0.51;Equateur;Amerique du Sud;1
22109;BIGNONIACEAE;Jacaranda copaia (Aubl.) D.Don;0.33;Equateur;Amerique du Sud;0
22110;SAPINDACEAE;Allophylus floribundus (Poepp.) Radlk.;0.29;Equateur;Amerique du Sud;1
22111;APOCYNACEAE;Tabernaemontana sp;0.61;Equateur;Amerique du Sud;1
22112;MIMOSACEAE;Inga sp;;Equateur;Amerique du Sud;1
22113;SALICACEAE;Casearia sylvestris Sw.;0.62;Equateur;Amerique du Sud;1
22114;TAPISCIACEAE;Huertea cubensis Griseb.;;Saint-Domingue;Amerique Centrale et Antilles;1
22115;TAPISCIACEAE;Huertea granadina Cuatrec.;0.45;Colombie;Amerique du Sud;1
22116;TAPISCIACEAE;Huertea granadina Cuatrec.;;Colombie;Amerique du Sud;1
22117;TAPISCIACEAE;Huertea glandulosa Ruiz & Pav.;;Perou;Amerique du Sud;1
22118;COMBRETACEAE;Terminalia brasii Exell;0.59;Salomon;Oceanie;0
22119;BIGNONIACEAE;Campsis radicans (L.) Seemann;0.53;France;Europe;1
22120;MELIACEAE;Swietenia macrophylla King;0.54;Bolivie;Amerique du Sud;0
22121;MELIACEAE;Swietenia macrophylla King;0.52;Bolivie;Amerique du Sud;0
22122;VIOLACEAE;Paypayrola guianensis Aubl.;;Guyane Francaise;Amerique du Sud;1
22123;NYCTAGINACEAE;Neea tristis Heimerl;0.99;Guyane Francaise;Amerique du Sud;1
22124;SAPINDACEAE;Talisia sylvatica (Aubl.) Radlk.;1.1;Guyane Francaise;Amerique du Sud;1
22125;CAESALPINIACEAE;Crudia aromatica (Aubl.) Willd.;;Guyane Francaise;Amerique du Sud;1
22126;MYRTACEAE;Calycolpus goetheanus (DC.) O.Berg;;Guyane Francaise;Amerique du Sud;1
22127;EUPHORBIACEAE;Conceveiba guianensis Aubl.;;Guyane Francaise;Amerique du Sud;1
22128;SIMAROUBACEAE;Simaba cedron Planch.;;Guyane Francaise;Amerique du Sud;1
22129;SAPINDACEAE;Matayba sp;1.05;Guyane Francaise;Amerique du Sud;1
22130;MELIACEAE;Guarea guidonia (L.) Sleumer;;Guyane Francaise;Amerique du Sud;1
22131;LOGANIACEAE;Strychnos glabra Sagot ex Progel;;Guyane Francaise;Amerique du Sud;1
22132;VIOLACEAE;Rinorea flavescens (Aubl.) Kuntze;;Guyane Francaise;Amerique du Sud;1
22133;ANNONACEAE;Oxandra asbeckii (Pulle) R.E.Fries;;Guyane Francaise;Amerique du Sud;1
22134;CALOPHYLLACEAE;Caraipa punctulata Ducke;;Guyane Francaise;Amerique du Sud;1
22135;ANNONACEAE;Guatteria sp;;Guyane Francaise;Amerique du Sud;1
22136;CAESALPINIACEAE;Swartzia remiger Amshoff;;Guyane Francaise;Amerique du Sud;1
22137;CHRYSOBALANACEAE;Parinari montana Aublet emend. Ducke;;Guyane Francaise;Amerique du Sud;1
22138;CHRYSOBALANACEAE;Licania irwinii Prance;;Guyane Francaise;Amerique du Sud;1
22139;THEACEAE;Gordonia fruticosa (Schrad.) H.Keng;;Guyane Francaise;Amerique du Sud;1
22140;BALANOPACEAE;Balanops sp;0.88;Nouvelle Caledonie;Oceanie;1
22141;PARACRYPHIACEAE;Paracryphia alticola (Schltr.) Steenis;0.64;Nouvelle Caledonie;Oceanie;1
22142;TRIMENIACEAE;Trimenia neocaledonica Baker f.;0.7;Nouvelle Caledonie;Oceanie;1
22143;DILLENIACEAE;Hibbertia lucens Brongn. & Gris.;0.62;Nouvelle Caledonie;Oceanie;1
22144;CAESALPINIACEAE;Daniellia pynaertii De Wild.;0.5;Cote d'Ivoire;Afrique;1
22145;MALVACEAE;Pterygota bequaertii De Wild.;0.7;Cote d'Ivoire;Afrique;1
22146;BIXACEAE;Cochlospermum angolense Welw.;;Angola;Afrique;1
22147;CAESALPINIACEAE;Afzelia quanzensis Welw.;;Angola;Afrique;1
22148;COMBRETACEAE;Combretum collinum Fresen.;;Angola;Afrique;1
22149;CAPPARACEAE;Boscia urens Welw.;;Angola;Afrique;1
22150;FABACEAE;Baphia bequaertii De Wild.;;Angola;Afrique;1
22151;PASSIFLORACEAE;Paropsia brazzaeana Baill.;;Angola;Afrique;1
22152;FABACEAE;Sesbania cinerascens Welw. ex Baker;;Angola;Afrique;1
22153;RUBIACEAE;Mussaenda arcuata Lam. ex Poir.;;Angola;Afrique;1
22154;RUBIACEAE;Rothmannia engleriana (K.Schum.) Keay;;Angola;Afrique;1
22155;FABACEAE;Baphia massaiensis Taub.;;Angola;Afrique;1
22156;ANACARDIACEAE;Searsia tenuinervis (Engl.) Moffett;;Angola;Afrique;1
22157;CAESALPINIACEAE;Bauhinia petersiana Bolle ssp. macrantha Brum. & Ro.;;Angola;Afrique;1
22158;ANACARDIACEAE;Rhus sp;;Angola;Afrique;1
22159;CAESALPINIACEAE;Bauhinia petersiana Bolle ssp. macrantha Brum. & Ro.;;Angola;Afrique;1
22160;NYCTAGINACEAE;Phaeoptilum spinosum Radlk.;;Angola;Afrique;1
22161;RUBIACEAE;Tricalysia glabra K.Schum.;;Angola;Afrique;1
22162;CAPPARACEAE;Boscia microphylla Oliv.;;Angola;Afrique;1
22163;APOCYNACEAE;Strophanthus amboensis Engl. & Pax;;Angola;Afrique;1
22164;FABACEAE;Pterocarpus antunesi Harms;;Angola;Afrique;1
22165;PROTEACEAE;Protea angolensis Welw.;;Angola;Afrique;1
22166;RUBIACEAE;Rothmannia engleriana (K.Schum.) Keay;;Angola;Afrique;1
22167;PHYLLANTHACEAE;Bridelia ferruginea Benth.;0.86;Angola;Afrique;1
22168;MIMOSACEAE;Acacia erubescens Welw. ex Oliv.;;Angola;Afrique;1
22169;COMBRETACEAE;Terminalia brachystemma Welw. ex Hiern;;Angola;Afrique;1
22170;RUBIACEAE;Rothmannia engleriana (K.Schum.) Keay;;Angola;Afrique;1
22171;MIMOSACEAE;Acacia arenaria Schinz;;Angola;Afrique;1
22172;FABACEAE;Baphia bequaertii De Wild.;;Angola;Afrique;1
22173;ASPARAGACEAE;Aloe littoralis Bak.;;Angola;Afrique;1
22174;PHYLLANTHACEAE;Bridelia ferruginea Benth.;0.76;Angola;Afrique;1
22175;EUPHORBIACEAE;Acalypha umbellata;;Angola;Afrique;1
22176;HYPERICACEAE;Psorospermum febrifugum Spach;;Angola;Afrique;1
22177;PHYLLANTHACEAE;Bridelia scleroneura Müll.Arg.;;Angola;Afrique;1
22178;CAESALPINIACEAE;Isoberlinia angolensis Hoyle & Brenan;;Angola;Afrique;1
22179;RHAMNACEAE;Ziziphus abyssinica Hoscht. ex A.Rich.;;Angola;Afrique;1
22180;BORAGINACEAE;Cordia monoica Roxb.;;Angola;Afrique;1
22181;CAESALPINIACEAE;Bauhinia thonningii Schum.;;Angola;Afrique;1
22182;ERICACEAE;Erica benguelensis (Welw.) E.G.H.Oliv.;;Angola;Afrique;1
22183;ANACARDIACEAE;Searsia anchietae (Ficalhoan & Hiern) Moffett;;Angola;Afrique;1
22184;COMBRETACEAE;Combretum collinum Fresen.;;Angola;Afrique;1
22185;FABACEAE;Erythrina abyssinica Lam. ex DC.;;Angola;Afrique;1
